iqs_verbatim_2016.vin,iqs_verbatim_2016.vin7,iqs_verbatim_2016.squish_vin,iqs_verbatim_2016.sequence_number,iqs_verbatim_2016.make,iqs_verbatim_2016.series,iqs_verbatim_2016.model_and_type,iqs_verbatim_2016.produktionsdatum,iqs_verbatim_2016.baureihe,iqs_verbatim_2016.werk,iqs_verbatim_2016.motor,iqs_verbatim_2016.getriebe,iqs_verbatim_2016.lackfarbe,iqs_verbatim_2016.polster_material,iqs_verbatim_2016.polster_farbe,iqs_verbatim_2016.sonderausstattung,iqs_verbatim_2016.totalproblems,iqs_verbatim_2016.problems_indicated,iqs_verbatim_2016.category,iqs_verbatim_2016.problem,iqs_verbatim_2016.malfunction_design_unknown,iqs_verbatim_2016.verbatim,iqs_verbatim_2016.mileage,iqs_verbatim_2016.took_to_dealer,iqs_verbatim_2016.resolved,iqs_verbatim_2016.severity,,,,,,,,,,,,,,,
WBA8B3G55GNT63081,NT63081,WBA8B3G5GN,2852034D,BMW,3 Series,BMW 3 Series 4dr Sdn,11/16/15,F30,70.01 Rosslyn,B58M,AUT,GLACIERSILBER METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CB; 0216; 0255; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FT; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05A1; 05A2; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08R9; 08TN; 0925; 0992; 0993; 09AA,11,"EXT24, DEXP09, FCD17, FCD31, FCD38,NULL, SEAT97, HVAC08, INT04
WBA8B3G55GNT63081,NT63081,WBA8B3G5GN,2852034D,BMW,3 Series,BMW 3 Series 4dr Sdn,2015-11-16,F30,70.01 Rosslyn,B58M,AUT,GLACIERSILBER METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CB; 0216; 0255; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FT; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05A1; 05A2; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08R9; 08TN; 0925; 0992; 0993; 09AA,11,EXT24", DEXP09, FCD17, FCD31, FCD38,NULL, SEAT97, HVAC08, INT04,,,,,,,,,,,,,,,
WBA8B3G55GNT63081,NT63081,WBA8B3G5GN,2852034D,BMW,3 Series,BMW 3 Series 4dr Sdn,11/16/15,F30,70.01 Rosslyn,B58M,AUT,GLACIERSILBER METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CB; 0216; 0255; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FT; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05A1; 05A2; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08R9; 08TN; 0925; 0992; 0993; 09AA,11,"EXT24, DEXP09, FCD17, FCD31, FCD38,NULL, SEAT97, HVAC08, INT04
WBA8B3G55GNT63081,NT63081,WBA8B3G5GN,2852034D,BMW,3 Series,BMW 3 Series 4dr Sdn,2015-11-16,F30,70.01 Rosslyn,B58M,AUT,GLACIERSILBER METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CB; 0216; 0255; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FT; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05A1; 05A2; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08R9; 08TN; 0925; 0992; 0993; 09AA,11,EXT24", DEXP09, FCD17, FCD31, FCD38,NULL, SEAT97, HVAC08, INT04,,,,,,,,,,,,,,,
WBA8B3G55GNT63081,NT63081,WBA8B3G5GN,2852034D,BMW,3 Series,BMW 3 Series 4dr Sdn,11/16/15,F30,70.01 Rosslyn,B58M,AUT,GLACIERSILBER METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CB; 0216; 0255; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FT; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05A1; 05A2; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08R9; 08TN; 0925; 0992; 0993; 09AA,11,"EXT24, DEXP09, FCD17, FCD31, FCD38,NULL, SEAT97, HVAC08, INT04
WBXHT3C35GP887861,P887861,WBXHT3C3GP,2855373K,BMW,X1,BMW X1 4dr SUV,2015-11-21,F48,06.01 Regensburg,B46O,AUT,MINERALGRAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,EXT22", FCD29, FCD31, FCD55," INT34""",NULL,EXT22: Fuel Door/Charging Door - Hard to Open/Close,M,My comments are really about the fuel cap. Its seal is often too tight to just open quickly.,,,,,,,,,,,,,,,
WBXHT3C35GP887861,P887861,WBXHT3C3GP,2855373K,BMW,X1,BMW X1 4dr SUV,11/21/15,F48,06.01 Regensburg,B46O,AUT,MINERALGRAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,"EXT22, FCD29, FCD31, FCD55, INT34",NULL,FCD29: Clock - Controls/Displays DTU/Poor Location,D,"Clock numbers are too small
WBXHT3C35GP887861,P887861,WBXHT3C3GP,2855373K,BMW,X1,BMW X1 4dr SUV,2015-11-21,F48,06.01 Regensburg,B46O,AUT,MINERALGRAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,EXT22", FCD29, FCD31, FCD55," INT34""",,,,,,,,,,,,,,,
WBXHT3C35GP887861,P887861,WBXHT3C3GP,2855373K,BMW,X1,BMW X1 4dr SUV,11/21/15,F48,06.01 Regensburg,B46O,AUT,MINERALGRAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,"EXT22, FCD29, FCD31, FCD55, INT34",NULL,FCD55: Power Plug/Cigarette Lighter - DTU/Poor Location,D,The USB port is in the middle seat compartment and is low. I have to open the lid and physically look for port versus being able to feel around. A standard phone charger length is stretched if trying to charge phone while it is docked on dash. Small issue but inconvenient. Would rather see the USB ports closer to front or in dash.,,,,,,,,,,,,,,,,,,,
WBXHT3C35GP887861,P887861,WBXHT3C3GP,2855373K,BMW,X1,BMW X1 4dr SUV,11/21/15,F48,06.01 Regensburg,B46O,AUT,MINERALGRAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,"EXT22, FCD29, FCD31, FCD55, INT34",NULL,INT34: Cup Holders - DTU,D,Front cup holders do not hold a standard travel coffee mug.,,,,,,,,,,,,,,,,,,,
5UXWX9C51G0D87994,0D87994,5UXWX9C5G0,28564827,BMW,X3,BMW X3 4dr SUV,1/8/16,F25,75.10 Spartanburg,N20,AUT,ALPINWEISS 3,LU LEDER NEVADA,BI BEIGE,01CA; 01CC; 01CD; 0205; 0216; 0248; 0249; 0255; 0258; 02K8; 02VB; 0302; 0316; 0319; 0322; 03AG; 03AT; 0402; 0420; 0423; 0430; 0431; 0459; 0465; 0488; 0493; 0494; 0496; 04FW; 04NE; 04NG; 04U2; 0502; 0508; 0521; 0534; 0544; 0563; 05A1; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 0876; 08KL; 08SL; 08SM; 08TN; 0927; 0992; 09AA,1,ENGTRN97,Engine/Transmission,ENGTRN97: Other Engine/Transmission Problem(s),U,"Engine overheated,NULL,2700,Yes,Entirely
5UXKU2C59G0N79076,0N79076,5UXKU2C5G0,25358967,BMW,X6,BMW X6 4dr SUV,2015-09-12,F16,75.10 Spartanburg,N55,AUT,CARBONSCHWARZ METALLIC,NA EXCL.LED.NAP.ERW.,EN ELFENBEINWEISS/SCHWARZ,01CA; 0212; 0245; 0248; 02TV; 02VB; 0302; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0420; 0423; 0430; 0441; 0456; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 0502; 0508; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WB; 0710; 0715; 0760; 0775; 07LA; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,3,EXT16", AEN06," AEN07""",Exterior,EXT16: Trunk/Hatch/Tailgate - Hard to Open/Close,,,,,,,,,,,,,,,
5UXKU2C59G0N79076,0N79076,5UXKU2C5G0,25358967,BMW,X6,BMW X6 4dr SUV,9/12/15,F16,75.10 Spartanburg,N55,AUT,CARBONSCHWARZ METALLIC,NA EXCL.LED.NAP.ERW.,EN ELFENBEINWEISS/SCHWARZ,01CA; 0212; 0245; 0248; 02TV; 02VB; 0302; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0420; 0423; 0430; 0441; 0456; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 0502; 0508; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WB; 0710; 0715; 0760; 0775; 07LA; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,3,"EXT16, AEN06, AEN07",Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,NULL,Does not recognize Bluetooth is connected. Frequently cues the wrong contact to dial. Hangs up or stops working mid-call.,,No,,,,,,,,,,,,,,,,,
5UXKU2C59G0N79076,0N79076,5UXKU2C5G0,25358967,BMW,X6,BMW X6 4dr SUV,9/12/15,F16,75.10 Spartanburg,N55,AUT,CARBONSCHWARZ METALLIC,NA EXCL.LED.NAP.ERW.,EN ELFENBEINWEISS/SCHWARZ,01CA; 0212; 0245; 0248; 02TV; 02VB; 0302; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0420; 0423; 0430; 0441; 0456; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 0502; 0508; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WB; 0710; 0715; 0760; 0775; 07LA; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,3,"EXT16, AEN06, AEN07",Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,NULL,,,No,,,,,,,,,,,,,,,,,
5UXWX9C53G0D70114,0D70114,5UXWX9C5G0,2856027T,BMW,X3,BMW X3 4dr SUV,7/12/15,F25,75.10 Spartanburg,N20,AUT,ALPINWEISS 3,LU LEDER NEVADA,D3 D3 SATTELBRAUN,01CA; 01CC; 01CD; 0205; 0216; 0249; 0255; 0258; 02K8; 02VB; 0302; 0316; 0319; 0322; 03AG; 03AT; 0402; 0420; 0423; 0430; 0431; 0459; 0465; 0488; 0493; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0534; 0544; 0563; 05A1; 05DP; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 0876; 08KL; 08SL; 08SM; 08TN; 0927; 0992; 09AA,1,SEAT24,Seats,SEAT24: Seat Material Imperfection,M,"Back seat in the down position,NULL,10000,No,
5UXKR0C51G0S84964,0S84964,5UXKR0C5G0,2857151V,BMW,X5,BMW X5 4dr SUV,2015-12-22,F15,75.10 Spartanburg,N55,AUT,CARBONSCHWARZ METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 0212; 0245; 0248; 0258; 02PW; 02TB; 02VB; 0302; 0319; 0322; 0337; 03AG; 03AT; 03DZ; 0402; 0420; 0423; 0430; 0441; 0459; 0481; 0488; 0493; 0494; 0496; 04CV; 04NB; 04NE; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,1,AEN06,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,NULL,No,,2
5UXKR0C50G0S87919,0S87919,5UXKR0C5G0,2857115T,BMW,X5,BMW X5 4dr SUV,2016-02-06,F15,75.10 Spartanburg,N55,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,EW ELFENBEINWEISS,01CA; 0212; 0245; 0248; 0255; 0258; 02H4; 02VB; 0302; 0319; 0322; 0346; 03AG; 03AT; 03E1; 0402; 0420; 0423; 0430; 0441; 0459; 0488; 0493; 0494; 0496; 04CV; 04NB; 04NE; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,1,FCD41,Features/Controls/Displays (FCD),FCD41: Blind Spot Monitoring/Warning System - Controls/Indicators DTU/Poor Location,D,Location on the side mirrors stinks - too small - hard to find,3000,No,,3
WBA1K9C58GV710316,V710316,WBA1K9C5GV,2859873X,BMW,2 Series,BMW 2 Series 2dr Cnv,2016-01-16,F23,29.11 Leipzig,N26,AUT,MOONLIGHT SILVER METALLIC,LC LEDER DAKOTA,OM OYSTER/ AKZENT OYSTER DUNKEL(SW),01CA; 01CB; 0216; 0249; 0258; 02L7; 02TB; 02VB; 02XE; 0302; 0346; 0387; 03AG; 03DZ; 0423; 0441; 0459; 0465; 0481; 0493; 0494; 04AE; 04LC; 04NE; 0508; 0520; 0521; 0522; 0524; 0534; 0544; 05DS; 0645; 0663; 0676; 0693; 0697; 06AC; 06AE; 06NH; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,1,EXT27,Exterior,EXT27: Dents/Dings at Delivery,M,slight ding/paint chipped upon delivery.  Was fixed immediately",NULL,1600,Yes,Entirely,,,,,,,,,,,,,,,
WMWXU3C56G2D28520,2D28520,WMWXU3C5G2,27996698,MINI,Cooper,MINI Cooper 4dr Hbk,10/7/15,F55,77.29 Oxford,B46M,AUT,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 0258; 02EE; 02VB; 02VG; 0322; 0327; 0382; 03AG; 0402; 0423; 0450; 0473; 0481; 0493; 04C1; 04DC; 04NE; 04V9; 04VA; 0508; 0520; 0521; 0534; 0544; 0550; 0563; 05DP; 0609; 0645; 0674; 0693; 0697; 06AD; 06NE; 06NM; 06NT; 06UH; 07L5; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0992; 09AA,1,EXT39,Exterior,EXT39: Excessive Road Noise,D,"I think it has to do with the run flat tires and the low clearance of the vehicle that contribute to the noise,NULL, or newly paved roads.",1550,No,,,,,,,,,,,,,,,,,
5UXXW5C5XG0N92906,0N92906,5UXXW5C5G0,2860447T,BMW,X4,BMW X4 4dr SUV,10/28/15,F26,75.10 Spartanburg,N55,AUT,ALPINWEISS 3,LU LEDER NEVADA,NF MOKKA/APPLIKATION UND PRAEGUNG,01CA; 01CC; 01CD; 0225; 0249; 0258; 02TB; 02V2; 02VB; 0302; 0319; 0322; 0337; 03DZ; 0403; 0420; 0423; 0430; 0431; 0459; 0481; 0488; 0493; 0494; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,3,"AEN07, INT04, INT40",Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,NULL,,1000,No,,,,,,,,,,,,,,,,,
5UXXW5C5XG0N92906,0N92906,5UXXW5C5G0,2860447T,BMW,X4,BMW X4 4dr SUV,10/28/15,F26,75.10 Spartanburg,N55,AUT,ALPINWEISS 3,LU LEDER NEVADA,NF MOKKA/APPLIKATION UND PRAEGUNG,01CA; 01CC; 01CD; 0225; 0249; 0258; 02TB; 02V2; 02VB; 0302; 0319; 0322; 0337; 03DZ; 0403; 0420; 0423; 0430; 0431; 0459; 0481; 0488; 0493; 0494; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,3,"AEN07, INT04, INT40",Interior,INT04: Door Panels - Squeak/Rattle/Other Noise,NULL,not sure what to say - there is something loose in the door panel that causes a rattling noise,1000,No,,,,,,,,,,,,,,,,,
5UXXW5C5XG0N92906,0N92906,5UXXW5C5G0,2860447T,BMW,X4,BMW X4 4dr SUV,10/28/15,F26,75.10 Spartanburg,N55,AUT,ALPINWEISS 3,LU LEDER NEVADA,NF MOKKA/APPLIKATION UND PRAEGUNG,01CA; 01CC; 01CD; 0225; 0249; 0258; 02TB; 02V2; 02VB; 0302; 0319; 0322; 0337; 03DZ; 0403; 0420; 0423; 0430; 0431; 0459; 0481; 0488; 0493; 0494; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,3,"AEN07, INT04, INT40",Interior,INT40: Materials Scuff/Soil Easily,NULL,the driver's side door panel scuffs easily.  I am short and kick the door panel regularly when getting out of the car.  the scuffs from my shoes do not remove easily from the door panel.,1000,No,,,,,,,,,,,,,,,,,
WMWXU1C51G2D12018,2D12018,WMWXU1C5G2,27999736,MINI,Cooper,MINI Cooper 4dr Hbk,12/17/15,F55,77.29 Oxford,B36M,AUT,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0223; 0249; 0255; 0258; 02F1; 02VB; 0300; 0313; 0319; 0329; 0383; 03AG; 0423; 0430; 0431; 0450; 0473; 0481; 0494; 04F3; 04GU; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A2; 05DD; 0645; 0693; 0697; 06FP; 06NE; 06NM; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,"FCD33, SEAT04, ENGTRN05, ENGTRN10",Features/Controls/Displays (FCD),NULL,D,I have to push too hard-can't get a little beep. Always get a BIG beep -sounds angry.,850,,,,,,,,,,,,,,,,,,
WMWXU1C51G2D12018,2D12018,WMWXU1C5G2,27999736,MINI,Cooper,MINI Cooper 4dr Hbk,12/17/15,F55,77.29 Oxford,B36M,AUT,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0223; 0249; 0255; 0258; 02F1; 02VB; 0300; 0313; 0319; 0329; 0383; 03AG; 0423; 0430; 0431; 0450; 0473; 0481; 0494; 04F3; 04GU; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A2; 05DD; 0645; 0693; 0697; 06FP; 06NE; 06NM; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,"FCD33, SEAT04, ENGTRN05, ENGTRN10",Seats,NULL,D,,850,,,,,,,,,,,,,,,,,,
WMWXU1C51G2D12018,2D12018,WMWXU1C5G2,27999736,MINI,Cooper,MINI Cooper 4dr Hbk,12/17/15,F55,77.29 Oxford,B36M,AUT,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0223; 0249; 0255; 0258; 02F1; 02VB; 0300; 0313; 0319; 0329; 0383; 03AG; 0423; 0430; 0431; 0450; 0473; 0481; 0494; 04F3; 04GU; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A2; 05DD; 0645; 0693; 0697; 06FP; 06NE; 06NM; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,"FCD33, SEAT04, ENGTRN05, ENGTRN10",Engine/Transmission,NULL,M,Car was returned for 3 new fuel injectors and something else ( don't recall)-all is well now.,850,,,,,,,,,,,,,,,,,,
WMWXU1C51G2D12018,2D12018,WMWXU1C5G2,27999736,MINI,Cooper,MINI Cooper 4dr Hbk,12/17/15,F55,77.29 Oxford,B36M,AUT,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0223; 0249; 0255; 0258; 02F1; 02VB; 0300; 0313; 0319; 0329; 0383; 03AG; 0423; 0430; 0431; 0450; 0473; 0481; 0494; 04F3; 04GU; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A2; 05DD; 0645; 0693; 0697; 06FP; 06NE; 06NM; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,"FCD33, SEAT04, ENGTRN05, ENGTRN10",Engine/Transmission,NULL,M,Major engine issue indicated-call dealer immediately. I did.,850,,,,,,,,,,,,,,,,,,
