,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
2400,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,: The audio functions are not intuitive. Using internet radio requires scrolling and multiple button pushes. Often the internet radio app will not launch. Switching to any other function will require you to re-launch the service.,0.0
2401,Mercedes-Benz,CLA,1,Engine/Transmission,M,"Some times it will respond very slow, its not shut down but it doesn't respond well for about 3 to 4 seconds",-0.3007
2402,Mercedes-Benz,C-Class,1,Exterior,M,Trunk lid doesn't seem to latch unless slammed with excessive force,0.0
2403,Mercedes-Benz,C-Class,1,Features/Controls/Displays (FCD),M,Fuse issue,0.0
2404,Mercedes-Benz,C-Class,3,Exterior,M,originates front driver side around outside mirror and glass,0.0
2405,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,usb ports in center consol glove box....interferes with items stored therein,0.0
2406,Mercedes-Benz,C-Class,3,Interior,D,shelves would help...also deeper interior,0.0
2407,Mercedes-Benz,GLE,1,Interior,D,"The driver side cup holder in middle console is ok. The passenger side cup holder in the middle console is smaller by design and a standard mug does not fit in it.Also both cup holders in the middle console are place side by side across the console. If there are mugs in the cupholders, it is difficult to reach across to pick up anything in the storage tray positioned in front of them ",-0.3204
2408,Mercedes-Benz,GLE,1,Interior,M,It doesn't squeak while driving unless I rest my knee against it above the gas peddle.  I believe the pressure of my need causes it to 'flex' and therefore squeak.,-0.296
2409,Mercedes-Benz,S-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,JUST DONT RECOGNIZE COMMANDA,0.0
2410,Mercedes-Benz,S-Class,2,Exterior,M,Door sticks,0.0
2411,Mercedes-Benz,S-Class,2,"Heating, Ventilation, and Air Conditioning (HVAC)",D,changed functions from 2014 although looks the same,0.0
2412,Mercedes-Benz,GLC,2,Exterior,M,Must slam to close,-0.3818
2413,Mercedes-Benz,GLC,2,Interior,M,Front passenger driver seat panel fell off twice and had to be replaced,0.0
2414,Mercedes-Benz,GLC,1,Interior,M,The wood door panel on the diver side started to detach from the leather and it left a gap.,0.0
2415,Mercedes-Benz,GLE,2,Seats,D,: I am short and the head rest doesn't really come far enough forward for me.,0.0
2416,Mercedes-Benz,GLE,2,"Heating, Ventilation, and Air Conditioning (HVAC)",D,I find them difficult to understand.  I am also looking for a interior temperature gage.  I would like one in my next Mercedes.,0.0
2417,Mercedes-Benz,C-Class,4,Interior,M,,0.0
2418,Mercedes-Benz,C-Class,4,Interior,M,Rattles in rear passenger area door,0.0
2419,Mercedes-Benz,C-Class,4,Interior,M,,0.0
2420,Mercedes-Benz,C-Class,4,Interior,M,,0.0
2421,Mercedes-Benz,S-Class,1,Engine/Transmission,M, : Control Module failure : Control module failure. dealer fixed it,-0.765
2422,Mercedes-Benz,C-Class,3,Exterior,M,Sometime the driver's side rear door doesn't latch when closed on the first try,0.0
2423,Mercedes-Benz,C-Class,3,Features/Controls/Displays (FCD),D,I got used to it but it took a few tries to understand how to work it .,0.0
2424,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),U,Apple carplay not automatically starting up.,0.0
2425,Mercedes-Benz,E-Class,4,Features/Controls/Displays (FCD),D,"Same as before, too complicated",0.0
2426,Mercedes-Benz,E-Class,4,Features/Controls/Displays (FCD),D,"I do not have a PhD in engineering, so I cannot understand a lot of the functions of the car",0.0
2427,Mercedes-Benz,E-Class,4,Audio/Communication/Entertainment/Navigation (ACEN),D,I am not a 'techi' so I have problems understanding the various systems of my automobile,-0.4549
2428,Mercedes-Benz,E-Class,4,Seats,D,,0.0
2429,Mercedes-Benz,C-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Not a very user friendly system. Car play is in my other car and is far superior. Lack of touch screen navigation hurts,0.6096
2430,Mercedes-Benz,E-Class,1,Exterior,M,when it opens it make a bad clicking sound : when it opens makes a bad clicking sound,-0.7906
2431,Mercedes-Benz,S-Class,1,Driving Experience,M,,0.0
2432,Mercedes-Benz,GLC,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2433,Mercedes-Benz,GLC,1,Interior,D,Difficult to pull out when needed to remove due to difficult position of the end of the holding bar.,-0.6124
2434,Mercedes-Benz,GLC,2,Exterior,M,": The doors do not hold open. On an incline, one must hold the door or it will close on you, which may be dangerous if you are holding a cup of coffee for example. The doors should hold its position when opened.",-0.4767
2435,Mercedes-Benz,GLC,2,Seats,D,: It is annoying to have to hold down the memory recall button until the seat has fully reached the memory position.,-0.2516
2436,Mercedes-Benz,GLE,4,Audio/Communication/Entertainment/Navigation (ACEN),M,": The speakers do not appear to be matched to the audio system.  They break up on phone call rings, voice mail recordings, etc.  Volume between phone and radio difficult to balance.",-0.3612
2437,Mercedes-Benz,GLE,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Mercedes puts the connections points in the center console storage.  Idiots!  At least this model allows for a cable to be able to run from inside the storage to the phone.  They say just put the phone inside.  This does not work with Waze as Apple Play does not work with third party apps.,0.6588
2438,Mercedes-Benz,GLE,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Both the MB and Apple Play have an issue.  This is the same as on previous models.  The microphones are poorly placed on top of the rear view mirror and constant complaints about the ability of the car to pick up voices.  Unfortunately Mercedes does not believe that the electronic portion of the vehicle is important.  Complained on earlier models but it is a design flaw in Mercedes.,-0.0644
2439,Mercedes-Benz,GLE,4,Seats,D,Different that the last vehicle .  Does not seem go be at the same set points as the previous vehicle.,0.0
2440,Mercedes-Benz,S-Class,1,Interior,U,"I am tall and have the seat all the way back.  The small steering wheel radius, means that my left elbow is pulled off of the left arm rest.  This means that I can't rest my arm on long trips which is not good.",-0.3412
2441,Mercedes-Benz,C-Class,1,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
2442,Mercedes-Benz,CLA,3,Exterior,D,"is not a normal way to open, different and difficult",-0.3612
2443,Mercedes-Benz,CLA,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2444,Mercedes-Benz,CLA,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2445,Mercedes-Benz,C-Class,2,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
2446,Mercedes-Benz,C-Class,2,Interior,M,,0.0
2447,Mercedes-Benz,C-Class,3,Exterior,D,"The LED headlights we paid for donâ€™t seem very bright, my old Bi Xenon headlights on my BMW were brighter .",0.6997
2448,Mercedes-Benz,C-Class,3,Driving Experience,M,"When hitting a bump or pothole in the road , the tire gets split by the rim slicing the tire. It has happened twice in 1k miles. Also the dealership inflates the front tires to 42 psi for some reason when he sticker in the door jam is listed as 38psi.",0.0
2449,Mercedes-Benz,C-Class,3,Features/Controls/Displays (FCD),M,When Iâ€™m on the freeway and hit 65mph or am on a not completely smooth road the rear view mirror vibrates so much I canâ€™t see out of it.,0.0516
2450,Mercedes-Benz,AMG GT,1,Exterior,M,Might be tire noise?,0.0
2451,Mercedes-Benz,E-Class,5,Exterior,M,Hinges seem to be too weak for the weight of the door.  Door closes when exiting the car when on a slight grade.,-0.4404
2452,Mercedes-Benz,E-Class,5,Exterior,M,The 'T' in biturbo was missing.,-0.296
2453,Mercedes-Benz,E-Class,5,Driving Experience,D,pedals need to be spaced slightly further apart.,0.0
2454,Mercedes-Benz,E-Class,5,Features/Controls/Displays (FCD),D,simply too complex.  poor human engineering.,-0.4767
2455,Mercedes-Benz,E-Class,5,Seats,D,debris pick up in seat seams and crevices. : seat material scuffs easily,0.34
2456,Mercedes-Benz,GLC,4,Features/Controls/Displays (FCD),D,would prefer digital speed and cannot figure out if I can get it,0.0
2457,Mercedes-Benz,GLC,4,Seats,D,too much to figure out,0.0
2458,Mercedes-Benz,GLC,4,Seats,D,takes me a long time to remember which it is and then i have to pull out my guide,0.0
2459,Mercedes-Benz,GLC,4,"Heating, Ventilation, and Air Conditioning (HVAC)",D,: delayed response in cooling system...used to volvo and rapid response,-0.2263
2460,Mercedes-Benz,E-Class,10,Exterior,M,I went to the dealership to pick up my extra key and when they washed my car the broke the bracket on my trunk which let to me not being able to open my trunk,-0.4215
2461,Mercedes-Benz,E-Class,10,Exterior,M,Door ding on the right side passenger door towards the bottom,0.0
2462,Mercedes-Benz,E-Class,10,Audio/Communication/Entertainment/Navigation (ACEN),D,The system is time-consuming when you have to input an address for navigation. I use my phone GPS instead ,0.0
2463,Mercedes-Benz,E-Class,10,Seats,D,There should be some type of adjustment for the seatbelt.,0.0
2464,Mercedes-Benz,E-Class,10,Interior,M,it was a loose door pin that was rolling around loose in the passenger door,-0.5574
2465,Mercedes-Benz,E-Class,10,Interior,M,The carpet was coming apart on the front passenger side seat,0.0
2466,Mercedes-Benz,E-Class,10,Interior,M,,0.0
2467,Mercedes-Benz,E-Class,10,Interior,M,,0.0
2468,Mercedes-Benz,E-Class,10,Interior,D,it looks like some type of tape was on the driver's side door that was never completely removed,0.3612
2469,Mercedes-Benz,E-Class,10,Engine/Transmission,M,when at a stop light and engine shuts off I stepped on the gas and car would not move forward . I had to shut my car off in the middle of the intersection turn my hazards on and try to start my car and avoid being hit by other cars. : the automatic shut off and being able to move forward,-0.5267
2470,Mercedes-Benz,GLC,3,Features/Controls/Displays (FCD),M,Wipers are not smooth when operating.  They skip and vibrate.,0.0
2471,Mercedes-Benz,GLC,3,Audio/Communication/Entertainment/Navigation (ACEN),D,Constant problems when telling the system to call someone.  Never pulls up the right name.  Very frustrating when driving.,-0.7089
2472,Mercedes-Benz,GLC,3,Audio/Communication/Entertainment/Navigation (ACEN),D,Navigation screen is very difficult to see.  Street names are lettered small in white lettering on light gray background.  Street you are currently driving on does not appear at bottom of screen for confirmation.  I had previously driven a Lexus RX350 and the nav screen was very easy to view.,0.1027
2473,Mercedes-Benz,GLC,1,Driving Experience,U,: the caps covering / sealing the air in the tires...were missing,-0.296
2474,Mercedes-Benz,S-Class,2,Features/Controls/Displays (FCD),M,: The cruise control will suspend for no reason.,-0.5423
2475,Mercedes-Benz,S-Class,2,"Heating, Ventilation, and Air Conditioning (HVAC)",D,: The system seems overly sensitive.  It will cool way too much and  I have to turn up the temp to correct or it will heat up too much and I do the reverse.,0.3182
2476,Mercedes-Benz,C-Class,1,Interior,D,"I reported the mark on my driver seat's door when I went for my first car wash, they said, it's not included to clean, because it's leather.  But the mark was there since I bought it.",-0.3089
2477,Mercedes-Benz,GLE,1,Features/Controls/Displays (FCD),D,HAVEN'T YET FOUND IT. NEED TO RE-READ THE MANUAL,0.0
2478,Mercedes-Benz,GLE,1,Seats,D,the tilt feature on the headrest is difficult to push in the button from the side of the headrest,-0.3612
2479,Mercedes-Benz,GLC,3,Exterior,M,"When I push the door to close with the normal amount of strength I typically use, it almost closes but just doesn't get all the way there",0.2732
2480,Mercedes-Benz,GLC,3,Features/Controls/Displays (FCD),M,one of the wiper blades just came off of the arm and flew away.  the dealer required me to purchase a new set at $70 even though I had only had the car  less than 2 months when it happened,0.0
2481,Mercedes-Benz,GLC,3,Audio/Communication/Entertainment/Navigation (ACEN),D,cant get my iPhone charger to fit in the port,0.3612
2482,Mercedes-Benz,GLE,1,"Heating, Ventilation, and Air Conditioning (HVAC)",M,: The air conditioner did not work. The dealer after two trips discovered that there was a small leak in the system. parts were ordered and the system has been repaired and is working fine,-0.1531
2483,Mercedes-Benz,E-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,sometimes gives different response that was requested,0.0
2484,Mercedes-Benz,CLA,1,Interior,M,"I find it difficult to detail the problem. On the right side of the glove compartment there is a constant rattle. with the radio on, or conversation with passengers, I'm not aware  of the rattle.",-0.6369
2485,Mercedes-Benz,S-Class,4,Features/Controls/Displays (FCD),D,,0.0
