,Make,Series,Total_Problems,Mode,Verbatim,Score
3106,MINI,Countryman,5," and Air Conditioning (HVAC)""",HVAC02: Front Heating/Cooling Controls - DTU/Poor Location,0.0
3107,MINI,Countryman,5," and Air Conditioning (HVAC)""",HVAC07: Fan/Blower Excessive Noise,0.0
3108,MINI,Countryman,5,D,"Odd shape
WBA4A9C53GGL87815,GL87815,WBA4A9C5GG,2284002J,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-07-16,F36,02.04 Dingolfing,N26,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0258; 02D5; 02TB; 02VB; 0302; 0316; 0319; 0321; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FU; 04NE; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,3,EXT16",-0.3182
3109,MINI,Clubman,2,M,,0.0
3110,MINI,Clubman,2,D,,0.0
3111,MINI,Countryman,5,M,dealer fixed at pickup when we noticed it,0.0
3112,MINI,Countryman,5,D,tires were different than when we test drove.   complained to dealer,-0.4019
3113,MINI,Countryman,5,M,THe ride was very stiff-- stiffer than during test drives.  Turns out the car was delivered with a new brand of tire  versus test drive tires ,0.0
3114,MINI,Countryman,5,M,"Belt is designed poorly.   If you pull belt all the way the out before buckling
WMWZC5C59GWU02865,WU02865,WMWZC5C5GW,2670967V,MINI,Countryman,MINI Countryman 4dr SUV,2015-11-26,R60,85.10 Graz,N18,AUT,BRILLIANT COPPER METALLIC,T9 LEDER LOUNGE,GX LIGHT  COFFEE,0205; 0210; 0249; 0258; 02E6; 02VB; 02XA; 0313; 0314; 0320; 0325; 0382; 0386; 03AR; 03CA; 03L2; 0403; 0423; 0430; 0431; 0441; 0450; 0473; 0481; 0493; 0494; 04CU; 04DC; 04E1; 04UF; 04UK; 04UL; 0521; 0534; 0550; 0563; 05A1; 05DT; 0645; 0653; 0693; 06FC; 06ND; 0736; 0823; 0845; 0853; 0876; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,EXT24",0.0
3115,MINI,Cooper,3,,"This is another design problem, the Reverse is located to the left of 1st gear, and it is sometimes confusing to get into Reverse
5UXWX9C54G0D88380,0D88380,5UXWX9C5G0,2544537C,BMW,X3,BMW X3 4dr SUV,2016-01-14,F25,75.10 Spartanburg,N20,AUT,BLACK SAPPHIRE METALLIC,LU LEDER NEVADA,D3 D3 SATTELBRAUN,01CA; 01CC; 01CD; 0205; 0216; 0249; 0255; 0258; 02K8; 02VB; 0302; 0316; 0319; 03AT; 0420; 0423; 0430; 0431; 0459; 0465; 0493; 0494; 04FW; 04NE; 04NG; 04U2; 0521; 0534; 0544; 0563; 05A1; 0645; 0663; 0676; 0693; 0697; 06AC; 06AE; 06NP; 0823; 0845; 0853; 0876; 08KL; 08SL; 08SM; 08TN; 0927; 0992; 09AA,4,FCD01",-0.5574
3116,MINI,Countryman,1,M,: The vehicle tramlines when it hits bumbs.  I have beentold this is due to the run flat tires but have not spoken with the dealership about this.,0.0
3117,MINI,Paceman,1,D,Dealer rep programmed Bluetooth with Smartphone could not get it to connect.,0.0
3118,MINI,Cooper,2,M,,0.0
3119,MINI,Cooper,2,,: Car stalled and needed to be towed in.  Fuel pump malfunction,-0.2023
3120,MINI,Cooper,1,M,Car smells like vinegar when you first start it.,0.3612
3121,MINI,Cooper,1,M,: squeaky windshield wiper driver side,0.0
3122,MINI,Cooper,4,M,,0.0
3123,MINI,Cooper,4,D,,0.0
3124,MINI,Cooper,4,D,I am not able to program the other locks to open when I open the drivers door.,0.0
3125,MINI,Cooper,4,D,It is a lot of money for a rough transmission.,0.0
3126,MINI,Countryman,3,,": Rear seat belt rattles when not in use.  Design issue, not an assembly defect.",0.2584
3127,MINI,Countryman,3,,Center console is too small to hold more than a garage door opener.  Not a lot of additional storage space.,0.0
3128,MINI,Countryman,3,,"Front and side sun visor too small.  Front does not block sun for 6 inches on the left.  Also does not come down far enough - it is too short.  Side visor similar problem - it is too short and does not extend down far enough.  This is a design issue, not a production defect.",0.0577
3129,MINI,Cooper,1,M,": After a rain,NULL, and into the trunk when opened. Bad design.",-0.5423
3130,MINI,Cooper,1,M,It's very heavy to open.  Closing it is no problem because gravity is on my side.  Trunk does not unlock when you unlock all the doors ,-0.5994
3131,MINI,Cooper,4,M,: Squeaky windshield wipers,0.0
3132,MINI,Cooper,4,D,"Locking driver's door with handle button requires door to be unlocked inside the car first before pushing the black button on the exterior door handle to lock the doors. Otherwise, the black button must be pushed once
WMWXU3C53G2B63204,2B63204,WMWXU3C5G2,2362346S,MINI,Cooper,MINI Cooper 4dr Hbk,2015-10-19,F55,77.29 Oxford,B46M,MECH,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0223; 0249; 0255; 0258; 02F1; 02VB; 02VG; 0322; 0327; 0382; 03AG; 0402; 0423; 0450; 0473; 0481; 0493; 04C1; 04DC; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A1; 05A2; 0609; 0645; 0655; 0674; 0697; 06AD; 06NE; 06NM; 06NT; 06UH; 0785; 07L5; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0992; 09AA,4,FCD01",0.0
3133,MINI,Cooper,4,M,Belt seems to be twisted as it retracts and jams in the slot. Seems to retract too fast causing the jam. Dealer offered no solution other than to guide the belt slowly by hand.,0.5106
3134,MINI,Cooper,2,D,"Medium-high fan on this car barely pushes as much air as low fan on 2013 MINI Countryman or 2004 MINI Cooper S . Fan speed that Auto Climate Control chooses is insufficient. : Medium-high fan on this car barely pushes as much air as low fan on 2013 MINI Countryman or 2004 MINI Cooper S (our other current car and the car this one replaced
WMWXP7C56G3B33882,3B33882,WMWXP7C5G3,2670119X,MINI,Cooper,MINI Cooper 2dr Hbk,2015-11-20,F56,74.20 Born,B46M,-,ELECTRIC BLUE II METALLIC,KD STOFF./LEATHERETTEKOM. BL. PEARL,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 0258; 02GZ; 02VB; 02VG; 0329; 0383; 0423; 0450; 0481; 04C1; 04DC; 04NE; 04V9; 04VA; 0520; 0521; 0534; 0544; 0550; 0563; 0645; 0674; 0693; 0697; 06ND; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0992; 09AA,2,HVAC08",0.8842
3135,MINI,Cooper,1,D,"The driver side door keyless lock/unlock button on the exterior of the door works great to unlock the car,NULL,,No,
WBA4A9C54GGL89881,GL89881,WBA4A9C5GG,2547330H,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-09-16,F36,02.04 Dingolfing,N26,AUT,GLACIERSILBER METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0258; 02D5; 02TB; 02VB; 0302; 0316; 0319; 0321; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FU; 04NE; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,9,EXT28",0.6249
3136,MINI,Cooper,1,D,It's really a pain in the ___ to program favorite stations but also have the ability to seek other stations. It seems to me that a simple station 'seek' button could take care of this annoyance.,0.6128
3137,MINI,Cooper,4,M,,0.0
3138,MINI,Cooper,4,D,,0.0
3139,MINI,Cooper,4,D,,0.0
3140,MINI,Cooper,4,M,,0.0
3141,MINI,Cooper,4,M,Under moderate to hard acceleration the car/wheel pulls in both directions..  Same happens under moderate to hard braking.. The vehicle has a tendency to pull to the right,-0.2023
3142,MINI,Cooper,4,D,"Sound quality  is good. Navigating menus frustrating as hell.. Nothing intuitive..Borderline dangerous to use while driving, even the simplest of tasks require taking your eye of the road... The menus and the method to navigate them is a JOKE!!!  VERY Dangerous and terroribly cumbersome system!! One of the worst designed audio systems I have ever encountered.. All of BMW's systems are awful and DANGEROUS !!",-0.9545
3143,MINI,Cooper,4,D,Again a car at this price should have electric adjustable seats !!!,0.0
3144,MINI,Cooper,4,D,A car at this price should have electric adjustable seats !!!,0.0
3145,MINI,Countryman,4,D,,0.0
3146,MINI,Countryman,4,D,,0.0
3147,MINI,Countryman,4,D,,0.0
3148,MINI,Countryman,4,D,,0.0
3149,MINI,Cooper,2,M,,0.0
3150,MINI,Cooper,2,M,,0.0
3151,MINI,Countryman,3,,"I've not been able to adjust any of the headrest.  Also, wanted to remove the headrest in the back - middle section because it obstructs the view out the rear window, but looks like that is NOT allowed.   But couldn't get it to move either - as to make it lower.   So just can't see out the rear window very well.",0.5483
3152,MINI,Countryman,3,,"Actually - I just didn't see an option - but the passenger seat belt rattles all the time.  And this is while the windows are up - so it's not from the wind blowing.  Obviously, nobody is using the passenger seat belt.   Also - when go to put on the driver's seat belt - it sticks along the side.   It's just a small car - so no room for the seat belt portion to get through unless it's at the right angle.",-0.5858
3153,MINI,Cooper,1,D,poor location,-0.4767
3154,MINI,Cooper,3,,I think I understand now but had a hard time understanding what locked/unlocked automatically,-0.1531
3155,MINI,Cooper,3,,,0.0
3156,MINI,Cooper,3,,,0.0
3157,MINI,Countryman,3,,The location of my Harmon Kardon speakers in the front of the vehicle gives it POOR sound quality. Maybe additional speakers should be placed on the lower front doors,-0.7213
3158,MINI,Countryman,3,,,0.0
3159,MINI,Countryman,3,,"Scuff marks on the dashboard, door panel material and exterior glove compartment are difficult to wipe off",-0.3612
3160,MINI,Cooper,2,D,,0.0
3161,MINI,Clubman,2,D,,0.0
3162,MINI,Clubman,2,D,,0.0
3163,MINI,Countryman,5,M,The style of the back latch is nice to release but no good handle to grab and lift open.  Friend pinched fingers trying to open the release and then again trying to lift the hatch.,0.8047
3164,MINI,Countryman,5,D,Too easy to pinch fingers.  You have to 'know' where the release is located and carefully flip it to release then try to get your fingers under the hatch and lift without pinching.  Wish there was an easy knee release and electric open.,0.6177
3165,MINI,Countryman,5,D,"I find the multi-levels difficult to navigate
WMWZC5C5XGWU02423,WU02423,WMWZC5C5GW,2671028N,MINI,Countryman,MINI Countryman 4dr SUV,2015-11-12,R60,85.10 Graz,N18,AUT,EARL GREY METALLIC,FS STOFF/LEDER PARALLEL LINES   ,GY PURE RED,0205; 0210; 0249; 0258; 02GQ; 02VB; 02XA; 0313; 0314; 0322; 0325; 0386; 03AR; 03B1; 03BW; 03CA; 0423; 0430; 0431; 0441; 0450; 0473; 0481; 0493; 0494; 04BT; 04CU; 04E1; 04UF; 04UK; 04UL; 0507; 0521; 0522; 0534; 0550; 0563; 05A1; 05DT; 0620; 0645; 0653; 0655; 06FP; 06NE; 06NF; 06NM; 06UH; 06UM; 06VC; 0785; 07AM; 07L5; 0823; 0845; 0853; 0876; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,EXT16",-0.1449
3166,MINI,Countryman,5,D,Sorry Mini dropped down to cheap materials and not the good leather seats with BMW.  Prior Mini 2010 had great leather seats that were easy care and showed no wear.  These new fabric pleather combo seats have to constantly be vacuumed and I am concerned will wear quickly and snag easily.,0.8269
3167,MINI,Cooper,2,M,,0.0
3168,MINI,Cooper,2,D,,0.0
3169,MINI,Cooper,3,,,0.0
3170,MINI,Cooper,3,,,0.0
3171,MINI,Cooper,3,,,0.0
3172,MINI,Cooper,3,,: !.  Automatic light switch in poor place.  Easy to hit with leg and turn off automatic 2.  Door locks--need to unlock exterior doors manually sometimes.  Awkward to get out and then     go back to door to unlock passenger door or trunk. 3.  Did not realize trunk did not have netting to hold items in place like my old Mini.,0.2481
3173,MINI,Cooper,3,,: !.  Automatic light switch in poor place.  Easy to hit with leg and turn off automatic 2.  Door locks--need to unlock exterior doors manually sometimes.  Awkward to get out and then     go back to door to unlock passenger door or trunk. 3.  Did not realize trunk did not have netting to hold items in place like my old Mini.,0.2481
3174,MINI,Cooper,3,,,0.0
3175,MINI,Cooper,4,M,,0.0
3176,MINI,Cooper,4,M,,0.0
3177,MINI,Cooper,4,M,,0.0
3178,MINI,Cooper,4,M,,0.0
3179,MINI,Cooper,2,M,,0.0
3180,MINI,Cooper,2,D,,0.0
3181,MINI,Cooper,2,M,,0.0
3182,MINI,Cooper,2,M,,0.0
3183,MINI,Cooper,4,D,"this is actually the lock control on this vehicle, knees hit the controls and unlock/lock the doors repeatedly.",0.0
3184,MINI,Cooper,4,D,"lock controls are in a bad place, knees hit the controls.  see other comments.",-0.5423
3185,MINI,Cooper,4,M,I assumed it would sync up to the correct time but I had to adjust to be accurate,0.0
3186,MINI,Cooper,4,D,"the camera will sometimes not work, if I open/close the trunk it will 'jar' it back into place and will work again.",0.0
3187,MINI,Cooper,2,D,,0.0
3188,MINI,Clubman,2,M,,0.0
3189,MINI,Clubman,2,,Noticed recently & recently isolated to passenger seat.,-0.3182
3190,MINI,Clubman,6, INT38, INT39,0.0
3191,MINI,Clubman,6, INT38, INT39,0.0
3192,MINI,Clubman,6, INT38, INT39,0.0
3193,MINI,Countryman,5,M,I have to use excessive force  in order to have brake hold.,0.0
3194,MINI,Countryman,5,D,With the middle console right above the brake it is difficult for me to reach under and pull strong enough for it to hold.,0.2263
3195,MINI,Countryman,5,M,When I first let off the gas there's a backfire sound and when shifting.,0.0
3196,MINI,Countryman,5,D,,0.0
3197,MINI,Countryman,5,D,,0.0
3198,MINI,Countryman,1,U,: Sometimes the seat belt buzzer goes off on the passenger side when no one is sitting on the seat...and nothing is on the seat at all.  I wind up having to buckle it to stop the buzz.,-0.5267
3199,MINI,Countryman,4,M,: Interior mirror has automatic dimming that can't be tuned or turned off.  It is set too sensitive so that it dims when it doesn't need to.  And it dims too much making it difficult to judge the distance to vehicles behind you.,-0.3612
3200,MINI,Countryman,4,D,: Could not get preset stations in.,0.0
3201,MINI,Countryman,4,D,"Front passenger seat does not fold flat enough for long objects (e.g. skis, wood
WMWZC5C5XGWT39002,WT39002,WMWZC5C5GW,2670883E,MINI,Countryman,MINI Countryman 4dr SUV,2015-12-17,R60,85.10 Graz,N18,MECH,BLAZING RED METALLIC,FS STOFF/LEDER PARALLEL LINES   ,GY PURE RED,0210; 0226; 0249; 0255; 0258; 02E6; 02VB; 0313; 0314; 0325; 0383; 0386; 03AR; 0403; 0423; 0430; 0431; 0441; 0450; 0473; 0481; 0493; 0494; 04CU; 04E4; 04NA; 04UF; 04UK; 0521; 0534; 0550; 0563; 05A1; 05DT; 0620; 0645; 0653; 0693; 06FP; 06NE; 06NF; 06NM; 06UH; 06UM; 06VC; 0736; 07L5; 0823; 0845; 0853; 0876; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,FCD26",0.0
3202,MINI,Clubman,2,D,,0.0
3203,MINI,Clubman,2,D,,0.0
3204,MINI,Cooper,2,M,,0.0
3205,MINI,Cooper,2,U,,0.0
3206,MINI,Cooper,1,D,The piece underneath the gas pedal doesn't stay in place.,0.0
3207,MINI,Cooper,1,M,"The turn signals are supposed to have two levels.  A light touch  is supposed to have the signal only go off about three times ,NULL, the turn signal is supposed to stay on .   I continually think I have done the 'light touch' signal and then find I am driving down the road with my turn signal still activated.  Since I believe I am aware of the two levels, and I try to be aware of how much pressure I put on to activate the turn signal, I wonder if it is not actually working incorrectly.",-0.296
3208,MINI,Countryman,2,D,,0.0
3209,MINI,Countryman,2,D,,0.0
3210,MINI,Cooper,3,,can't tell which setting I am on for wipers and what is the automatic setting,0.0
3211,MINI,Cooper,3,,I have to set it every other day because it falls back on time.,0.0
3212,MINI,Cooper,3,,leaves marks with anything and collects dust and dirt,-0.34
3213,MINI,Cooper,4,M,Loses a few minutes a day,-0.3182
3214,MINI,Cooper,4,M,Check engine light came on and stayed on. Took to dealer there for several hours. They stated that it went on by mistake and had to be reset.,-0.34
3215,MINI,Cooper,4,U,Car rolls a few feet after parking vehicle. Car is in gear and rolls a few feet after being parked for a few minutes.,0.0
3216,MINI,Cooper,8,,,0.0
3217,MINI,Cooper,8,,,0.0
3218,MINI,Cooper,8,,,0.0
3219,MINI,Cooper,8,,,0.0
3220,MINI,Cooper,8,,,0.0
3221,MINI,Cooper,8,,,0.0
3222,MINI,Cooper,8,,,0.0
3223,MINI,Cooper,8,,,0.0
3224,MINI,Countryman,1,M,,0.0
3225,MINI,Cooper,8,,,0.0
3226,MINI,Cooper,8,,,0.0
3227,MINI,Cooper,8,,,0.0
3228,MINI,Cooper,8,,,0.0
3229,MINI,Cooper,8,,,0.0
3230,MINI,Cooper,8,,,0.0
3231,MINI,Cooper,8,,,0.0
3232,MINI,Cooper,8,,,0.0
3233,MINI,Countryman,1,D,"controls  to direct left,NULL, too close.",0.0
3234,MINI,Cooper,1,M,"Its hard to close because it opens on its own. It qont close. I have to keep closing,NULL,,No,
WBA4B3C59GG344493,G344493,WBA4B3C5GG,2284174L,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-09-07,F36,02.04 Dingolfing,N55,AUT,BLACK SAPPHIRE METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CB; 0258; 02PP; 02TB; 02VB; 02VF; 0302; 0316; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FU; 04NE; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0710; 0715; 0760; 0775; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,6,AEN05",-0.1027
3235,MINI,Countryman,5,D,It doesn't understand what I say or flat out doesn't work.,0.0
3236,MINI,Countryman,5,D,I just don't use it. It's too hard to use.,-0.1027
3237,MINI,Countryman,5,D,It's hard to figure out while I'm driving and hard to get comfortable.,0.3612
3238,MINI,Countryman,5,D,I cannot have my hair up in a pony tail in this car!! I want to be able to lower it further than it will go.,-0.3578
3239,MINI,Countryman,5,D,They get a white film.,0.0
3240,MINI,Countryman,2,D,,0.0
3241,MINI,Countryman,2,D,,0.0
3242,MINI,Cooper,1,M,There is a scratch and a missing screw plug on the lower part of the center console on the right hand side.,-0.1531
3243,MINI,Cooper,4,M,: The mirror on the front passenger side door has fallen out of the holder,-0.3612
3244,MINI,Cooper,4,D,"I have a display that shows either the satellite station, or the artist
WMWXU3C59G2D29578,2D29578,WMWXU3C5G2,2505620Q,MINI,Cooper,MINI Cooper 4dr Hbk,2015-11-13,F55,77.29 Oxford,B46M,AUT,THUNDER GREY METALLIC,T9 LEDER LOUNGE,GK SATELLITE GREY,01CA; 0223; 0249; 0258; 02F1; 02TB; 02VB; 02VG; 02XC; 0313; 0322; 0345; 0346; 0383; 0402; 0423; 0430; 0431; 0450; 0473; 0481; 0493; 0494; 04C3; 04GU; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A1; 05A2; 0645; 0655; 0674; 0697; 06FP; 06NE; 06NM; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,4,FCD24",0.2342
3245,MINI,Cooper,4,D,They aren't big enough.  It would be nice to have a way to adjust them to make them a little bit bigger.,0.4215
3246,MINI,Countryman,1,M,: cant play audia via bluetooth,-0.2584
3247,MINI,Countryman,9,,,0.0
3248,MINI,Countryman,9,,,0.0
3249,MINI,Countryman,9,,,0.0
3250,MINI,Countryman,9,,,0.0
3251,MINI,Countryman,9,,,0.0
3252,MINI,Countryman,9,,,0.0
3253,MINI,Countryman,9,,,0.0
3254,MINI,Countryman,9,,,0.0
3255,MINI,Countryman,9,,,0.0
3256,MINI,Cooper,1,M,Clock loses about 4 to 5 minutes each month,-0.3182
3257,MINI,Countryman,3,,car interior is confined so making adjustments to the seats are difficult.,-0.3612
3258,MINI,Countryman,3,,,0.0
3259,MINI,Countryman,3,,There is a lot of plastic trim so you need to be very mindful that you don't hit the interior with anything sharp or it scratches easily. The other problem is just with a black interior it shows everything.,-0.0772
3260,MINI,Clubman,2,M,,0.0
3261,MINI,Clubman,2,D,,0.0
3262,MINI,Cooper,4,M,"showed up within 2 weeks of ownership, no ding just paint chipped",-0.296
3263,MINI,Cooper,4,M,warning light within 2 weeks of ownership,-0.34
3264,MINI,Cooper,4,D,dials are slow,0.0
3265,MINI,Cooper,4,D,"I  am careful with the interior so very surprised how easily seat absorbs color , I must use a towel to protect. One visit to the dealership and seat was dirty 
5UXWX9C50G0D81426,0D81426,5UXWX9C5G0,28564421,BMW,X3,BMW X3 4dr SUV,2015-11-16,F25,75.10 Spartanburg,N20,AUT,SPACEGRAU METALLIC,KC SENSATEC 1,SW SCHWARZ,01CA; 01CC; 01CD; 0205; 0216; 0249; 0255; 0258; 02K8; 02VB; 0302; 0316; 0319; 03AG; 03AT; 0402; 0420; 0423; 0430; 0431; 0459; 0465; 0493; 0494; 04FU; 04NE; 04NG; 04U2; 0508; 0521; 0534; 0544; 0563; 05A1; 0609; 0645; 0676; 0693; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 0876; 08KL; 08SL; 08SM; 08TN; 0927; 0992; 09AA,5,EXT32",0.6635
3266,MINI,Cooper,1,M,,0.0
3267,MINI,Cooper,8,,,0.0
3268,MINI,Cooper,8,,,0.0
3269,MINI,Cooper,8,,,0.0
3270,MINI,Cooper,8,,,0.0
3271,MINI,Cooper,8,,,0.0
3272,MINI,Cooper,8,,,0.0
3273,MINI,Cooper,8,,,0.0
3274,MINI,Cooper,8,,,0.0
3275,MINI,Cooper,1,M,"Although I have not yet taken the car into get checked,NULL, the check engine light appeared and the temperature gauge has stopped working.",-0.2263
3276,MINI,Countryman,1,D,,0.0
3277,MINI,Cooper,2,D,,0.0
3278,MINI,Cooper,2,D,,0.0
3279,MINI,Cooper,2,D,,0.0
3280,MINI,Cooper,1,D,,0.0
3281,MINI,Countryman,11, FCD29, SEAT06,0.0
3282,MINI,Countryman,11, FCD29, SEAT06,0.0
3283,MINI,Countryman,11, FCD29, SEAT06,0.0
3284,MINI,Countryman,11, FCD29, SEAT06,0.0
3285,MINI,Countryman,11, FCD29, SEAT06,0.0
3286,MINI,Countryman,11,DEXP04: Brakes are Noisy,D,0.0
3287,MINI,Cooper,1,D,"Need to push the ignition button down twice to actually shut off the car,NULL,360,No,
WMWZC5C56GWT38607,WT38607,WMWZC5C5GW,23629025,MINI,Countryman,MINI Countryman 4dr SUV,2015-10-12,R60,85.10 Graz,N18,MECH,COSMIC BLUE METALLIC,T6 LEDER GRAVITY,E1 E1 CARBON BLACK,0210; 0249; 0255; 0258; 02E6; 02VB; 0313; 0314; 0320; 0322; 0325; 0345; 0383; 0386; 03AR; 03CA; 0403; 0423; 0430; 0431; 0441; 0450; 0473; 0481; 0493; 0494; 04BD; 04CU; 04E1; 04NA; 04UF; 04UK; 04UL; 0507; 0521; 0522; 0534; 0550; 0563; 05A1; 05DT; 0620; 0645; 0653; 0674; 0693; 06FP; 06NE; 06NF; 06NM; 06VC; 0785; 07L5; 0823; 0845; 0853; 0876; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,1,ENGTRN18,Engine/Transmission,ENGTRN18: Manual Transmission - Clutch/Clutch Pedal Problem,M,Really it is the clutch being smelly - if it is having a tough time starting the car in motion - there is an unpleasant burning smell. It has only happened twice. But it did happen.,3500,No,,2
WBA4C9C54GG135937,G135937,WBA4C9C5GG,2410997P,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-07-16,F36,02.04 Dingolfing,N26,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,D3 D3 SATTELBRAUN,01CA; 01CB; 0248; 0258; 02A5; 02TB; 02VB; 02XE; 0302; 0316; 0319; 0321; 0322; 03AG; 03DZ; 03L8; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 0496; 04FW; 04NE; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DS; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,1,EXT31,Exterior,EXT31: Exterior Light - Bulb Failed,M,,NULL,No,,1
WBA4B3C58GG527867,G527867,WBA4B3C5GG,2411236Q,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-11-09,F36,02.04 Dingolfing,N55,AUT,CARBONSCHWARZ METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0248; 0258; 02PP; 02TB; 02VB; 0302; 0316; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 0496; 04FT; 04NE; 0502; 0508; 0521; 0534; 0544; 0552; 0563; 0575; 05AC; 05AP; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0710; 0715; 0760; 0775; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,1,FCD38,Features/Controls/Displays ,FCD38: Park Assist/Backup Warning - Broken/NW,M,Indicators do not work. No beeps.  Stopped about a month after delivery.,NULL,No,,4
WBS3R9C52GK336853,K336853,WBS3R9C5GK,24117265,BMW,4 Series,BMW 4 Series M4 2dr Cpe,2015-09-23,F82,01.01 M�nchen,S55,DKG,MINERALGRAU METALLIC,X3 VOLLLEDER MERINO,SW SCHWARZ,01CA; 01CB; 0248; 02MK; 02VB; 02VF; 02VZ; 0302; 0319; 0322; 03AG; 0415; 0423; 0430; 0431; 0459; 0488; 0490; 0493; 0494; 04AE; 04WL; 0502; 0508; 0521; 0534; 0544; 0552; 0563; 0575; 05AC; 05AG; 05AP; 05AS; 05DL; 05DP; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 0760; 0775; 0823; 0845; 0853; 08KL; 08S4; 08TH; 08TN; 0925; 0992; 0993; 09AA,2,EXT28",-0.7195
